呈村	上溪口	五城	黟县	岩前	儒村	休宁	石门	屯溪
0.5	0.5	1.5	0	0.5	0	0	0.5	1
1	0.5	1	1	1	0.5	0.5	1.5	0.5
0.5	0.5	1	0.5	0.5	0.5	0	1.5	0
0.5	1.5	1.5	0.5	0	0.5	0.5	2.5	1.5
0	0	0.5	0	0	0	0.5	0	0.5
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0.5	0	0	0	0	0.5	0
0	0	0	0	0	0	0	0.5	0
0	0	1	0	0	0	0.5	2.5	0.5
0	0	0	0	0	0	0	1.5	0.5
0.5	1.5	3	0	0	0	1	0.5	0.5
1.5	0	2	0	1.5	0	1	1.5	1.5
1	1	2	0	0.5	0.5	0	3.5	0.5
0.5	1	1	2	0.5	1.5	1	2	1
1.5	3	3.5	0	0	0	2.5	2.5	4
1	0.5	0.5	0	1.5	0	2.5	0	1.5
0	1	0.5	0	0	0	0.5	0	0
0	0.5	0.5	1.5	0.5	1.5	0.5	0	0.5
0	0.5	0.5	0	0	0.5	0.5	0	0
0.5	0.5	0.5	0	0.5	0.5	0	0	0.5
0	1	1	0.5	0	0.5	0.5	0	0
0	1	0.5	0	1.5	0.5	0.5	0	0
1	1.5	1	0	0.5	0	0.5	2	0.5
1	1	0.5	0.5	0.5	0	1	0	0
0	0.5	0.5	1	1	0.5	0.5	0	0
0.5	0	0.5	0	0.5	0.5	1	0.5	0
0	0	0	0	0	0	0	0	0
0.5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.5	0
0	0.5	0.5	0	0	0	0	0.5	0.5
0.5	0	0	0	0	0	0	1	0
4	0	0	1.5	2.5	0.5	0	0	0
0	0	0	0	0.5	1	0.5	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
